height,x_speed,y_speed,z_speed,pitch,roll,yaw,mp_distance_y,mp_distance_z,Target_Label
70.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,84.0,Benign
60.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,83.0,Benign
60.0,0.0,0.0,0.0,0.0,0.0,-7.0,-200.0,-200.0,Benign
60.0,0.0,0.0,0.0,0.0,0.0,-7.0,-200.0,-200.0,Benign
60.0,0.0,0.0,3.0,0.0,0.0,-7.0,-200.0,-200.0,Benign
30.0,0.0,0.0,4.0,0.0,0.0,-6.0,-200.0,-200.0,Benign
10.0,0.0,0.0,4.0,0.0,0.0,-7.0,-200.0,-200.0,Benign
0.0,0.0,0.0,1.0,0.0,1.0,-7.0,-200.0,-200.0,Benign
0.0,0.0,0.0,0.0,0.0,1.0,-8.0,-200.0,-200.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,87.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,87.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,87.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,87.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,86.0,Benign
80.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,84.0,Benign
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,85.0,Benign
80.0,4.0,0.0,0.0,-4.0,0.0,0.0,-21.0,86.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-21.0,89.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-22.0,92.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-19.0,96.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,14.0,83.0,Benign
80.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,18.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,83.0,Benign
80.0,1.0,-1.0,0.0,-3.0,-2.0,1.0,11.0,84.0,Benign
80.0,1.0,-1.0,0.0,-1.0,0.0,1.0,16.0,83.0,Benign
80.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,0.0,7.0,82.0,Benign
80.0,0.0,-1.0,0.0,0.0,-1.0,0.0,5.0,82.0,Benign
80.0,0.0,0.0,0.0,-2.0,-1.0,0.0,6.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,0.0,9.0,85.0,Benign
80.0,3.0,0.0,0.0,-8.0,0.0,0.0,16.0,84.0,Benign
80.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,85.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,28.0,81.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,27.0,82.0,Benign
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-24.0,85.0,Benign
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-21.0,83.0,Benign
80.0,0.0,0.0,0.0,1.0,1.0,0.0,-17.0,82.0,Benign
80.0,0.0,0.0,0.0,-3.0,-3.0,1.0,-16.0,82.0,Benign
80.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-15.0,81.0,Benign
80.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-12.0,80.0,Benign
80.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-7.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,81.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,1.0,-5.0,82.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,82.0,Benign
80.0,2.0,0.0,0.0,-8.0,0.0,0.0,-13.0,82.0,Benign
80.0,3.0,0.0,0.0,0.0,0.0,0.0,-16.0,82.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-29.0,81.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-40.0,79.0,Benign
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-13.0,84.0,Benign
80.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-14.0,81.0,Benign
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,81.0,Benign
70.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-13.0,80.0,Benign
70.0,0.0,-1.0,0.0,1.0,0.0,0.0,-9.0,81.0,Benign
70.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,11.0,-5.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,43.0,-6.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,81.0,-12.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,105.0,-18.0,82.0,Benign
80.0,0.0,0.0,0.0,1.0,0.0,140.0,-20.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,167.0,-23.0,81.0,Benign
80.0,0.0,0.0,0.0,1.0,0.0,176.0,-20.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-19.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-12.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-10.0,84.0,Benign
80.0,-4.0,0.0,0.0,-6.0,0.0,178.0,-9.0,83.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-3.0,84.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,-23.0,82.0,Benign
80.0,-2.0,0.0,0.0,0.0,-1.0,179.0,-21.0,80.0,Benign
80.0,-2.0,0.0,0.0,0.0,1.0,179.0,-18.0,79.0,Benign
70.0,0.0,1.0,0.0,0.0,-3.0,179.0,-15.0,80.0,Benign
70.0,0.0,0.0,0.0,0.0,0.0,179.0,-15.0,80.0,Benign
80.0,0.0,-1.0,0.0,0.0,0.0,179.0,-12.0,80.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-5.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,81.0,Benign
80.0,0.0,0.0,0.0,-2.0,0.0,178.0,1.0,81.0,Benign
80.0,-3.0,0.0,0.0,0.0,0.0,178.0,6.0,80.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,179.0,13.0,78.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,179.0,12.0,80.0,Benign
70.0,-2.0,0.0,0.0,0.0,0.0,179.0,-10.0,79.0,Benign
70.0,-1.0,1.0,0.0,0.0,-1.0,179.0,-13.0,77.0,Benign
70.0,0.0,0.0,0.0,0.0,0.0,179.0,-6.0,78.0,Benign
70.0,0.0,0.0,0.0,-2.0,-2.0,179.0,-9.0,78.0,Benign
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-7.0,80.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,179.0,-4.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-5.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,179.0,-7.0,83.0,Benign
80.0,-4.0,0.0,0.0,-3.0,0.0,178.0,-12.0,82.0,Benign
80.0,-2.0,0.0,0.0,0.0,-1.0,178.0,-17.0,81.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-20.0,77.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-15.0,79.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,179.0,-13.0,73.0,Benign
80.0,-1.0,0.0,0.0,1.0,0.0,178.0,3.0,81.0,Benign
70.0,0.0,0.0,0.0,-1.0,0.0,178.0,1.0,80.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,3.0,81.0,Benign
80.0,-1.0,0.0,0.0,0.0,0.0,178.0,4.0,83.0,Benign
80.0,-1.0,0.0,0.0,0.0,0.0,178.0,4.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,178.0,3.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-172.0,3.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-136.0,2.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-106.0,4.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-76.0,5.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-40.0,4.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-13.0,9.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-3.0,11.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-2.0,-200.0,-200.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-2.0,-200.0,-200.0,Benign
70.0,0.0,0.0,3.0,0.0,0.0,-2.0,-200.0,-200.0,Benign
50.0,0.0,0.0,4.0,0.0,0.0,-2.0,-200.0,-200.0,Benign
30.0,0.0,0.0,4.0,0.0,0.0,-2.0,-200.0,-200.0,Benign
10.0,0.0,0.0,3.0,0.0,0.0,-2.0,-200.0,-200.0,Benign
0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-200.0,-200.0,Benign
10.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-200.0,-200.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,85.0,Benign
80.0,0.0,0.0,0.0,-3.0,0.0,0.0,-4.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,86.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-14.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,86.0,Benign
80.0,3.0,0.0,0.0,-8.0,0.0,0.0,-18.0,85.0,Benign
80.0,2.0,0.0,0.0,0.0,0.0,0.0,-18.0,87.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-19.0,89.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-20.0,89.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-14.0,93.0,Benign
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,12.0,83.0,Benign
80.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,82.0,Benign
80.0,0.0,0.0,0.0,-7.0,-2.0,0.0,13.0,80.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,13.0,80.0,Benign
80.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,82.0,Benign
80.0,1.0,0.0,0.0,-1.0,-1.0,0.0,7.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,81.0,Benign
80.0,0.0,0.0,0.0,-3.0,0.0,0.0,14.0,82.0,Benign
80.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,83.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,21.0,81.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,28.0,78.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,29.0,80.0,Benign
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-28.0,81.0,Benign
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-20.0,84.0,Benign
80.0,1.0,-1.0,0.0,0.0,2.0,0.0,-20.0,81.0,Benign
80.0,0.0,0.0,0.0,-3.0,-3.0,0.0,-19.0,81.0,Benign
80.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-17.0,82.0,Benign
80.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-12.0,82.0,Benign
80.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-7.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,82.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-7.0,82.0,Benign
80.0,0.0,0.0,0.0,-7.0,0.0,0.0,-12.0,83.0,Benign
80.0,3.0,0.0,0.0,0.0,0.0,0.0,-13.0,84.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-21.0,82.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-28.0,81.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-29.0,81.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-6.0,83.0,Benign
80.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-12.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,84.0,Benign
80.0,1.0,0.0,0.0,-4.0,-1.0,0.0,-9.0,84.0,Benign
80.0,1.0,0.0,0.0,-1.0,0.0,0.0,-11.0,84.0,Benign
80.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-9.0,84.0,Benign
80.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,8.0,-6.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,43.0,-6.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,73.0,-11.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,102.0,-14.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,132.0,-16.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,161.0,-20.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,177.0,-20.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-14.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-12.0,85.0,Benign
80.0,0.0,0.0,0.0,-5.0,0.0,178.0,-7.0,85.0,Benign
80.0,-4.0,0.0,0.0,1.0,0.0,178.0,-7.0,85.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,-1.0,84.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,2.0,79.0,Benign
80.0,-2.0,0.0,0.0,0.0,-1.0,178.0,-17.0,82.0,Benign
80.0,0.0,0.0,0.0,2.0,0.0,178.0,-16.0,82.0,Benign
80.0,0.0,0.0,0.0,1.0,3.0,178.0,-13.0,82.0,Benign
80.0,0.0,-1.0,0.0,-1.0,-2.0,178.0,-7.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,3.0,84.0,Benign
80.0,-3.0,0.0,0.0,-8.0,0.0,178.0,3.0,83.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,17.0,80.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,19.0,81.0,Benign
80.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,-16.0,87.0,Benign
80.0,-1.0,1.0,0.0,-1.0,-1.0,178.0,-17.0,86.0,Benign
80.0,-1.0,1.0,0.0,-1.0,-1.0,178.0,-19.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,2.0,178.0,-8.0,85.0,Benign
80.0,0.0,0.0,0.0,-3.0,-3.0,178.0,-12.0,84.0,Benign
80.0,0.0,1.0,0.0,-1.0,-1.0,178.0,-9.0,84.0,Benign
80.0,0.0,1.0,0.0,1.0,0.0,178.0,-12.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-6.0,82.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,178.0,-11.0,83.0,Benign
80.0,-1.0,0.0,0.0,-8.0,0.0,178.0,-17.0,83.0,Benign
80.0,-3.0,0.0,0.0,0.0,-1.0,178.0,-19.0,84.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-23.0,83.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-29.0,79.0,Benign
80.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,-26.0,83.0,Benign
80.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,-32.0,71.0,Benign
80.0,-1.0,1.0,0.0,-1.0,-1.0,178.0,-27.0,61.0,Benign
80.0,-1.0,1.0,0.0,3.0,3.0,178.0,10.0,84.0,Benign
80.0,0.0,0.0,0.0,-7.0,-2.0,178.0,11.0,85.0,Benign
80.0,-2.0,0.0,0.0,0.0,-1.0,178.0,9.0,85.0,Benign
80.0,-1.0,0.0,0.0,0.0,-1.0,178.0,13.0,81.0,Benign
80.0,-1.0,1.0,0.0,0.0,-1.0,178.0,8.0,82.0,Benign
80.0,0.0,1.0,0.0,1.0,-1.0,178.0,6.0,82.0,Benign
80.0,0.0,0.0,0.0,-3.0,0.0,178.0,2.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,-2.0,178.0,3.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-168.0,4.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,-133.0,6.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,-104.0,10.0,85.0,Benign
80.0,0.0,0.0,0.0,1.0,0.0,-67.0,20.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-42.0,15.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,1.0,-14.0,20.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,1.0,-4.0,18.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-3.0,-200.0,-200.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-3.0,-200.0,-200.0,Benign
70.0,0.0,0.0,2.0,0.0,0.0,-3.0,-200.0,-200.0,Benign
50.0,0.0,0.0,4.0,0.0,0.0,-3.0,-200.0,-200.0,Benign
30.0,0.0,0.0,4.0,0.0,0.0,-3.0,-200.0,-200.0,Benign
10.0,0.0,0.0,3.0,0.0,0.0,-3.0,-200.0,-200.0,Benign
0.0,0.0,0.0,1.0,0.0,0.0,1.0,-200.0,-200.0,Benign
0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-200.0,-200.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,87.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,87.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,86.0,Benign
80.0,1.0,0.0,0.0,-1.0,0.0,0.0,-4.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,86.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,86.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-14.0,86.0,Benign
80.0,3.0,0.0,0.0,-8.0,0.0,0.0,-14.0,86.0,Benign
80.0,3.0,0.0,0.0,0.0,0.0,0.0,-20.0,89.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-18.0,94.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-15.0,87.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,16.0,83.0,Benign
80.0,1.0,-1.0,0.0,0.0,1.0,0.0,18.0,83.0,Benign
80.0,0.0,0.0,0.0,-4.0,-3.0,0.0,20.0,80.0,Benign
80.0,2.0,-1.0,0.0,0.0,0.0,0.0,16.0,81.0,Benign
80.0,1.0,-1.0,0.0,0.0,0.0,0.0,9.0,81.0,Benign
80.0,1.0,0.0,0.0,-1.0,0.0,0.0,4.0,81.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,81.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,6.0,82.0,Benign
80.0,2.0,0.0,0.0,-8.0,0.0,0.0,11.0,82.0,Benign
80.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,84.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,20.0,84.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,28.0,80.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,29.0,80.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-30.0,81.0,Benign
80.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-36.0,82.0,Benign
80.0,0.0,0.0,0.0,1.0,0.0,0.0,-20.0,81.0,Benign
80.0,1.0,0.0,0.0,-4.0,-4.0,0.0,-24.0,81.0,Benign
80.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-21.0,82.0,Benign
80.0,1.0,-1.0,0.0,0.0,0.0,0.0,-14.0,82.0,Benign
80.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-11.0,81.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,81.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,82.0,Benign
80.0,4.0,0.0,0.0,-5.0,0.0,0.0,-15.0,82.0,Benign
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-20.0,82.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-27.0,81.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-35.0,83.0,Benign
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-9.0,90.0,Benign
80.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-12.0,89.0,Benign
80.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-12.0,85.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,83.0,Benign
80.0,1.0,0.0,0.0,-1.0,0.0,0.0,-17.0,83.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-14.0,83.0,Benign
80.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-10.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,82.0,Benign
80.0,0.0,0.0,0.0,-1.0,0.0,7.0,-5.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,36.0,-10.0,84.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,65.0,-13.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,100.0,-16.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,130.0,-18.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,159.0,-30.0,78.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,175.0,-23.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-17.0,83.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-16.0,82.0,Benign
80.0,0.0,0.0,0.0,-8.0,0.0,178.0,-13.0,82.0,Benign
80.0,-4.0,0.0,0.0,0.0,0.0,178.0,-8.0,83.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,5.0,76.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,3.0,81.0,Benign
80.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,-18.0,77.0,Benign
80.0,-2.0,0.0,0.0,0.0,2.0,178.0,-12.0,79.0,Benign
80.0,0.0,0.0,0.0,0.0,-4.0,178.0,-10.0,79.0,Benign
80.0,0.0,-1.0,0.0,1.0,2.0,178.0,-12.0,79.0,Benign
80.0,0.0,0.0,0.0,-2.0,-2.0,178.0,-5.0,80.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,80.0,Benign
80.0,0.0,0.0,0.0,-4.0,0.0,178.0,3.0,79.0,Benign
80.0,-4.0,0.0,0.0,1.0,-1.0,177.0,3.0,79.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,14.0,78.0,Benign
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,-9.0,82.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-15.0,79.0,Benign
80.0,-1.0,1.0,0.0,0.0,-2.0,178.0,-17.0,79.0,Benign
80.0,0.0,0.0,0.0,0.0,2.0,178.0,-10.0,80.0,Benign
80.0,0.0,0.0,0.0,0.0,-3.0,178.0,-14.0,79.0,Benign
80.0,0.0,1.0,0.0,-1.0,0.0,178.0,-10.0,80.0,Benign
80.0,0.0,0.0,0.0,0.0,2.0,178.0,-5.0,80.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-7.0,81.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,178.0,-11.0,81.0,Benign
80.0,-3.0,0.0,0.0,-8.0,0.0,178.0,-17.0,80.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-23.0,79.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-27.0,78.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-27.0,79.0,Benign
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-33.0,72.0,Benign
80.0,-2.0,1.0,0.0,0.0,2.0,178.0,9.0,73.0,Benign
70.0,0.0,0.0,0.0,0.0,0.0,178.0,12.0,77.0,Benign
80.0,-2.0,1.0,0.0,-1.0,-1.0,178.0,10.0,75.0,Benign
80.0,-1.0,0.0,0.0,0.0,0.0,178.0,12.0,80.0,Benign
80.0,-1.0,0.0,0.0,0.0,-1.0,178.0,8.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,-1.0,178.0,5.0,82.0,Benign
80.0,0.0,0.0,0.0,0.0,0.0,-174.0,4.0,80.0,Benign
